EPOCH                   PROTON_DENSITY  PROTON_SPEED
dd-mm-yyyy hh:mm:ss.ms          #/cm^3          km/s
17-04-2007 19:18:11.000        5.73200       370.610
17-04-2007 19:30:17.000        6.53130       373.270
17-04-2007 19:42:14.000        6.14830       374.580
17-04-2007 19:54:20.000        5.33860       372.290
17-04-2007 20:06:17.000        5.49430       375.370
17-04-2007 20:18:14.000        5.41970       375.740
17-04-2007 20:30:20.000        4.95150       379.430
17-04-2007 20:42:17.000        5.02540       377.560
17-04-2007 20:54:23.000        4.17350       384.420
17-04-2007 21:06:20.000        4.69290       379.210
17-04-2007 21:18:25.000        4.32020       376.040
17-04-2007 21:30:23.000        4.12670       378.680
17-04-2007 21:42:20.000        4.58050       375.490
17-04-2007 21:54:25.000        4.18020       376.540
17-04-2007 22:06:23.000        4.13380       383.260
17-04-2007 22:18:28.000        3.79490       385.210
17-04-2007 22:30:25.000        4.33550       385.070
17-04-2007 22:42:23.000        3.96060       381.110
17-04-2007 22:54:28.000        4.68870       378.880
17-04-2007 23:06:25.000        4.42510       374.670
17-04-2007 23:18:31.000        3.91010       376.260
17-04-2007 23:30:28.000        4.22150       375.030
17-04-2007 23:42:25.000        4.90590       376.610
17-04-2007 23:54:31.000        4.92820       375.950
18-04-2007 00:06:28.000        4.77330       377.450
18-04-2007 00:18:34.000        3.98970       378.790
18-04-2007 00:30:31.000        4.14610       378.540
18-04-2007 00:42:28.000        4.25240       378.110
18-04-2007 00:54:34.000        4.31440       384.280
18-04-2007 01:06:31.000        3.97700       389.590
18-04-2007 01:18:37.000        3.95070       384.990
18-04-2007 01:30:34.000        3.60950       387.220
18-04-2007 01:42:40.000        3.77580       384.360
18-04-2007 01:54:37.000        3.82020       381.610
18-04-2007 02:06:34.000        3.72280       380.600
18-04-2007 02:18:40.000        3.42590       380.600
18-04-2007 02:30:37.000        3.13420       383.520
18-04-2007 02:42:43.000        3.78290       382.390
18-04-2007 02:54:40.000        3.40820       379.130
18-04-2007 03:06:46.000        3.35930       379.760
18-04-2007 03:18:43.000        3.32820       380.700
18-04-2007 03:30:40.000        2.79180       385.250
18-04-2007 03:42:46.000        2.68050       376.440
18-04-2007 03:54:43.000        3.39720       366.430
18-04-2007 04:06:48.000        3.19150       373.300
18-04-2007 04:18:46.000        3.37290       369.930
18-04-2007 04:30:43.000        4.35340       375.420
18-04-2007 04:42:48.000        3.42900       367.080
18-04-2007 04:54:46.000        3.32860       364.370
18-04-2007 05:06:51.000        3.34540       364.110
18-04-2007 05:18:48.000        2.78580       367.960
18-04-2007 05:30:46.000        2.88400       367.510
18-04-2007 05:42:51.000        3.12610       363.420
18-04-2007 05:54:48.000        3.10840       364.010
18-04-2007 06:06:54.000        3.22940       363.550
18-04-2007 06:18:51.000        4.01120       356.140
18-04-2007 06:30:48.000        3.65540       354.500
18-04-2007 06:42:54.000        3.98050       358.970
18-04-2007 06:54:51.000        3.95940       355.800
18-04-2007 07:06:57.000        3.95240       358.080
18-04-2007 07:18:54.000        5.20830       348.940
18-04-2007 07:31:00.000        5.61130       349.780
18-04-2007 07:42:57.000        5.90540       354.910
18-04-2007 07:54:54.000        6.16480       366.500
18-04-2007 08:07:00.000        6.33460       362.900
18-04-2007 08:18:57.000        8.26180       351.300
18-04-2007 08:31:03.000        6.45010       346.780
18-04-2007 08:43:00.000        5.11940       351.990
18-04-2007 08:55:06.000        6.64160       348.240
18-04-2007 09:07:03.000        6.29730       347.450
18-04-2007 09:19:00.000        6.28430       346.640
18-04-2007 09:31:06.000        6.81260       347.640
18-04-2007 09:43:03.000        6.79580       344.810
18-04-2007 09:55:09.000        7.15980       347.250
18-04-2007 10:07:06.000        8.45060       347.350
18-04-2007 10:19:03.000        9.53880       351.750
18-04-2007 10:31:09.000        7.67410       342.940
18-04-2007 10:43:06.000        7.80730       353.000
18-04-2007 10:55:12.000        7.15980       343.050
18-04-2007 11:07:09.000        8.65850       343.150
18-04-2007 11:19:06.000        7.59430       354.860
18-04-2007 11:31:12.000        8.52850       353.020
18-04-2007 11:43:09.000        9.04460       350.570
18-04-2007 11:55:14.000        9.46220       350.280
18-04-2007 12:07:12.000        8.70360       349.130
18-04-2007 12:19:17.000        8.97460       352.040
18-04-2007 12:31:14.000        9.27420       350.860
18-04-2007 12:43:12.000        11.0750       343.790
18-04-2007 12:55:17.000        9.83950       342.610
18-04-2007 13:07:14.000        9.51130       344.540
18-04-2007 13:19:20.000        8.64640       351.250
18-04-2007 13:31:17.000        9.30700       348.940
18-04-2007 13:43:14.000        8.73890       332.290
18-04-2007 13:55:20.000        8.34770       340.720
18-04-2007 14:07:17.000        8.53090       340.100
18-04-2007 14:19:23.000        9.65110       340.940
18-04-2007 14:31:20.000        8.46690       339.720
18-04-2007 14:43:17.000        9.22150       335.400
18-04-2007 14:55:23.000        10.8940       338.040
18-04-2007 15:07:20.000        11.4970       338.330
18-04-2007 15:19:26.000        10.1710       343.930
18-04-2007 15:31:23.000        9.55310       346.960
18-04-2007 15:43:29.000        9.36650       347.730
18-04-2007 15:55:26.000        6.28040       351.710
18-04-2007 16:07:23.000        4.92860       368.760
18-04-2007 16:19:29.000        6.21280       363.820
18-04-2007 16:31:26.000        6.71050       357.100
18-04-2007 16:43:32.000        6.64530       360.120
18-04-2007 16:55:29.000        6.56530       359.950
18-04-2007 17:07:26.000        7.76570       364.670
18-04-2007 17:19:32.000        8.00730       363.940
18-04-2007 17:31:29.000        5.32820       354.960
18-04-2007 17:43:35.000        5.78320       351.980
18-04-2007 17:55:32.000        5.76760       347.060
18-04-2007 18:07:37.000        6.49850       355.130
18-04-2007 18:19:35.000        5.20860       355.600
18-04-2007 18:31:32.000        6.51330       355.860
18-04-2007 18:43:37.000        6.00560       353.160
18-04-2007 18:55:35.000        7.68050       361.420
18-04-2007 19:07:40.000        7.19630       357.760
18-04-2007 19:19:37.000        4.93150       351.520
18-04-2007 19:31:35.000        4.69440       355.500
18-04-2007 19:43:40.000        6.32740       365.920
18-04-2007 19:55:37.000        8.94180       362.920
18-04-2007 20:07:43.000        6.28140       381.200
18-04-2007 20:19:40.000        7.47720       373.240
18-04-2007 20:31:37.000        7.37430       372.390
18-04-2007 20:43:43.000        7.35010       365.710
18-04-2007 20:55:40.000        6.78160       364.050
18-04-2007 21:07:46.000        7.18580       372.010
18-04-2007 21:19:43.000        8.28280       379.550
18-04-2007 21:31:40.000        7.53430       379.090
18-04-2007 21:43:46.000        8.40690       378.520
18-04-2007 21:55:43.000        9.16270       382.610
18-04-2007 22:07:49.000        4.94070       380.810
18-04-2007 22:19:46.000        6.10020       379.430
18-04-2007 22:31:52.000        5.80320       381.200
18-04-2007 22:43:49.000        7.06950       384.400
18-04-2007 22:55:46.000        6.34860       386.470
18-04-2007 23:07:52.000        5.49650       389.360
18-04-2007 23:19:49.000        5.35770       389.930
18-04-2007 23:31:55.000        5.72610       388.340
18-04-2007 23:43:52.000        4.95170       390.730
18-04-2007 23:55:58.000        4.90960       392.960
19-04-2007 00:07:55.000        6.58050       391.470
19-04-2007 00:19:52.000        5.48900       396.520
19-04-2007 00:31:58.000        5.33390       398.880
19-04-2007 00:43:55.000        5.66050       398.670
19-04-2007 00:56:00.000        5.21840       397.180
19-04-2007 01:07:58.000        5.18100       399.670
19-04-2007 01:19:55.000        5.33510       399.590
19-04-2007 01:32:00.000        4.14950       398.450
19-04-2007 01:43:58.000        4.76140       396.100
19-04-2007 01:56:03.000        4.57470       398.470
19-04-2007 02:08:00.000        5.04610       396.270
19-04-2007 02:19:58.000        6.20420       394.790
19-04-2007 02:32:03.000        3.47360       397.650
19-04-2007 02:44:00.000        3.47310       394.920
19-04-2007 02:56:06.000        3.43050       393.950
19-04-2007 03:08:03.000        3.64560       396.070
19-04-2007 03:20:00.000        3.43250       398.500
19-04-2007 03:32:06.000        3.20510       400.290
19-04-2007 03:44:03.000        2.96390       392.580
19-04-2007 03:56:09.000        3.43650       384.710
19-04-2007 04:08:06.000        2.66250       384.400
19-04-2007 04:20:12.000        2.82900       387.080
19-04-2007 04:32:09.000        4.75420       385.350
19-04-2007 04:44:06.000        2.97380       384.810
19-04-2007 04:56:12.000        3.26490       381.160
19-04-2007 05:08:09.000        3.18460       384.300
19-04-2007 05:20:15.000        2.94880       385.530
19-04-2007 05:32:12.000        2.80020       383.600
19-04-2007 05:44:18.000        3.10740       381.830
19-04-2007 05:56:15.000        2.83870       384.700
19-04-2007 06:08:12.000        3.86710       388.760
19-04-2007 06:20:18.000        3.72580       387.930
19-04-2007 06:32:15.000        4.46420       386.920
19-04-2007 06:44:21.000        5.41360       383.910
19-04-2007 06:56:18.000        3.20750       383.620
19-04-2007 07:08:15.000        3.46430       378.700
19-04-2007 07:20:21.000        3.50320       380.910
19-04-2007 07:32:18.000        3.41780       379.580
19-04-2007 07:44:24.000        3.49880       382.480
19-04-2007 07:56:21.000        3.11990       377.590
19-04-2007 08:08:18.000        3.19050       378.690
19-04-2007 08:20:24.000        3.44290       376.800
19-04-2007 08:32:21.000        3.40870       376.290
19-04-2007 08:44:26.000        3.65810       390.370
19-04-2007 08:56:24.000        5.47070       378.890
19-04-2007 09:08:29.000        4.29710       377.270
19-04-2007 09:20:26.000        3.91670       372.550
19-04-2007 09:32:24.000        4.05190       372.800
19-04-2007 09:44:29.000        4.34090       374.290
19-04-2007 09:56:26.000        2.60970       373.460
19-04-2007 10:08:32.000        3.56280       380.010
19-04-2007 10:20:29.000        3.89150       389.870
19-04-2007 10:32:26.000        3.66170       406.000
19-04-2007 10:44:32.000        3.83310       407.440
19-04-2007 10:56:29.000        3.47670       402.770
19-04-2007 11:08:35.000        4.17200       395.120
19-04-2007 11:20:32.000        3.29110       395.580
19-04-2007 11:32:29.000        4.41660       386.210
19-04-2007 11:44:35.000        4.88550       392.050
19-04-2007 11:56:32.000        4.77690       388.890
19-04-2007 12:08:38.000        4.65960       390.140
19-04-2007 12:20:35.000        5.95940       399.510
19-04-2007 12:32:41.000        5.92890       401.110
19-04-2007 12:44:38.000        6.29740       398.270
19-04-2007 12:56:35.000        5.69740       399.470
19-04-2007 13:08:41.000        5.90480       397.090
19-04-2007 13:20:38.000        4.57470       395.370
19-04-2007 13:32:44.000        6.78880       396.350
19-04-2007 13:44:41.000        6.51700       397.910
19-04-2007 13:56:38.000        7.00880       394.680
19-04-2007 14:08:44.000        5.87700       402.550
19-04-2007 14:20:41.000        6.50580       405.120
19-04-2007 14:32:47.000        6.80760       394.170
19-04-2007 14:44:44.000        6.30220       394.590
19-04-2007 14:56:49.000        6.92490       391.380
19-04-2007 15:08:47.000        6.83670       391.990
19-04-2007 15:20:44.000        4.99130       386.850
19-04-2007 15:32:49.000        3.36860       390.080
19-04-2007 15:44:47.000        5.15800       386.780
19-04-2007 15:56:52.000        4.97870       389.490
19-04-2007 16:08:49.000        4.85650       389.950
19-04-2007 16:20:47.000        4.69800       388.610
19-04-2007 16:32:52.000        4.37360       387.200
19-04-2007 16:44:49.000        4.78560       383.270
19-04-2007 16:56:55.000        5.29060       387.310
19-04-2007 17:08:52.000        5.26940       385.000
19-04-2007 17:20:49.000        5.26720       389.840
19-04-2007 17:32:55.000        5.19470       386.020
19-04-2007 17:44:52.000        2.78340       385.230
19-04-2007 17:56:58.000        4.97250       382.590
19-04-2007 18:08:55.000        5.06830       395.420
19-04-2007 18:21:01.000        5.30980       383.680
19-04-2007 18:32:58.000        4.91890       380.240
19-04-2007 18:44:55.000        5.08450       381.750
19-04-2007 18:57:01.000        5.54330       377.510
19-04-2007 19:08:58.000        4.85000       376.690
19-04-2007 19:21:04.000        5.19490       375.530
19-04-2007 19:33:01.000        4.92560       376.160
19-04-2007 19:45:07.000        5.12430       378.080
19-04-2007 19:57:04.000        3.58640       375.980
19-04-2007 20:09:01.000        4.78770       376.060
19-04-2007 20:21:07.000        4.72620       377.540
19-04-2007 20:33:04.000        5.06070       378.530
19-04-2007 20:45:10.000        5.37520       386.290
19-04-2007 20:57:07.000        5.19730       388.790
19-04-2007 21:09:04.000        4.50730       388.290
19-04-2007 21:21:10.000        5.15510       370.890
19-04-2007 21:33:07.000        4.80400       376.050
19-04-2007 21:45:12.000        4.70330       376.560
19-04-2007 21:57:10.000        5.88710       385.620
19-04-2007 22:09:15.000        3.71350       375.900
19-04-2007 22:21:12.000        5.27870       379.730
19-04-2007 22:33:10.000        5.17780       377.140
19-04-2007 22:45:15.000        5.27050       376.610
19-04-2007 22:57:12.000        5.27470       371.270
19-04-2007 23:09:18.000        5.29800       372.180
19-04-2007 23:21:15.000        5.36340       365.100
19-04-2007 23:33:12.000        5.35130       365.730
19-04-2007 23:45:18.000        4.92000       367.140
19-04-2007 23:57:15.000        5.39020       361.570
20-04-2007 00:09:21.000        5.71500       360.660
20-04-2007 00:21:18.000        3.93670       361.010
20-04-2007 00:33:24.000        5.74280       362.160
20-04-2007 00:45:21.000        5.59520       363.370
20-04-2007 00:57:18.000        5.60590       359.810
20-04-2007 01:09:24.000        5.81500       359.220
20-04-2007 01:21:21.000        5.45060       360.100
20-04-2007 01:33:27.000        5.01560       359.120
20-04-2007 01:45:24.000        4.89410       356.700
20-04-2007 01:57:30.000        5.03710       355.930
20-04-2007 02:09:27.000        5.15770       358.120
20-04-2007 02:21:24.000        5.47800       358.260
20-04-2007 02:33:30.000        3.82750       358.140
20-04-2007 02:45:27.000        5.54150       356.750
20-04-2007 02:57:33.000        5.21260       355.550
20-04-2007 03:09:30.000        5.55880       356.670
20-04-2007 03:21:27.000        5.17170       354.850
20-04-2007 03:33:33.000        5.49890       355.690
20-04-2007 03:45:30.000        5.92760       356.360
20-04-2007 03:57:36.000        7.72000       354.910
20-04-2007 04:09:33.000        6.59040       355.010
20-04-2007 04:21:38.000        6.49400       352.850
20-04-2007 04:33:36.000        7.65490       354.990
20-04-2007 04:45:33.000        6.39030       359.650
20-04-2007 04:57:38.000        8.49070       359.270
20-04-2007 05:09:36.000        8.90900       362.190
20-04-2007 05:21:41.000        8.24190       344.960
20-04-2007 05:33:38.000        8.40860       344.960
20-04-2007 05:45:36.000        6.74610       345.820
20-04-2007 05:57:41.000        8.60990       348.080
20-04-2007 06:09:38.000        9.22910       345.090
20-04-2007 06:21:44.000        8.71520       346.800
20-04-2007 06:33:41.000        8.78350       345.840
20-04-2007 06:45:38.000        8.84370       344.200
20-04-2007 06:57:44.000        7.71240       343.110
20-04-2007 07:09:41.000        8.35580       337.010
20-04-2007 07:21:47.000        8.32440       335.500
20-04-2007 07:33:44.000        8.66520       335.910
20-04-2007 07:45:50.000        9.53260       338.100
20-04-2007 07:57:47.000        9.90430       336.570
20-04-2007 08:09:44.000        10.6520       336.660
20-04-2007 08:21:50.000        9.20470       336.320
20-04-2007 08:33:47.000        9.26270       338.080
20-04-2007 08:45:53.000        8.89620       338.080
20-04-2007 08:57:50.000        7.86750       338.080
20-04-2007 09:09:56.000        7.40800       336.010
20-04-2007 09:21:53.000        8.28110       334.610
20-04-2007 09:33:50.000        7.52600       339.360
20-04-2007 09:45:56.000        7.86020       337.780
20-04-2007 09:57:53.000        7.91430       337.460
20-04-2007 10:09:59.000        8.01080       335.080
20-04-2007 10:21:56.000        8.01590       336.110
20-04-2007 10:33:53.000        8.61230       332.030
20-04-2007 10:45:59.000        9.60260       335.310
20-04-2007 10:57:56.000        9.40780       338.210
20-04-2007 11:10:01.000        9.82260       332.160
20-04-2007 11:21:59.000        9.16370       331.480
20-04-2007 11:34:04.000        10.0980       334.690
20-04-2007 11:46:01.000        9.75220       331.010
20-04-2007 11:57:59.000        10.9890       336.680
20-04-2007 12:10:04.000        11.3770       332.220
20-04-2007 12:22:01.000        7.52410       333.260
20-04-2007 12:34:07.000        9.00040       334.260
20-04-2007 12:46:04.000        9.79920       336.750
20-04-2007 12:58:01.000        9.16480       331.230
20-04-2007 13:10:07.000        9.31150       331.620
20-04-2007 13:22:04.000        9.75280       334.120
20-04-2007 13:34:10.000        8.23530       331.260
20-04-2007 13:46:07.000        9.43450       329.750
20-04-2007 13:58:13.000        9.61490       328.290
20-04-2007 14:10:10.000        9.81830       327.650
20-04-2007 14:22:07.000        10.8850       326.250
20-04-2007 14:34:13.000        10.0670       327.610
20-04-2007 14:46:10.000        8.73320       327.610
20-04-2007 14:58:16.000        8.61710       327.470
20-04-2007 15:10:13.000        8.91940       326.470
20-04-2007 15:22:19.000        8.78500       328.330
20-04-2007 15:34:16.000        9.67020       327.220
20-04-2007 15:46:13.000        7.83420       329.950
20-04-2007 15:58:19.000        7.77470       329.010
20-04-2007 16:10:16.000        7.90680       325.260
20-04-2007 16:22:22.000        8.21180       326.100
20-04-2007 16:34:19.000        8.43730       328.620
20-04-2007 16:46:16.000        8.65860       327.490
20-04-2007 16:58:22.000        8.44580       330.780
20-04-2007 17:10:19.000        8.28670       330.530
20-04-2007 17:22:24.000        8.00740       330.450
20-04-2007 17:34:22.000        8.34640       330.740
20-04-2007 17:46:27.000        7.94940       327.280
20-04-2007 17:58:24.000        9.15460       327.480
20-04-2007 18:10:22.000        8.04830       331.100
20-04-2007 18:22:27.000        8.14890       328.450
20-04-2007 18:34:24.000        8.25750       330.020
20-04-2007 18:46:30.000        9.01210       324.430
20-04-2007 18:58:27.000        8.82310       322.800
20-04-2007 19:10:24.000        8.37040       325.560
20-04-2007 19:22:30.000        8.42050       324.550
20-04-2007 19:34:27.000        8.31030       324.650
20-04-2007 19:46:33.000        8.11940       324.140
20-04-2007 19:58:30.000        8.17700       324.580
20-04-2007 20:10:36.000        8.36770       322.690
20-04-2007 20:22:33.000        8.41330       324.160
20-04-2007 20:34:30.000        8.23940       323.610
20-04-2007 20:46:36.000        8.48410       320.710
20-04-2007 20:58:33.000        8.22980       321.990
20-04-2007 21:10:39.000        8.10270       318.330
20-04-2007 21:22:36.000        6.87750       320.290
20-04-2007 21:34:42.000        6.71920       319.350
20-04-2007 21:46:39.000        7.40090       319.440
20-04-2007 21:58:36.000        7.57320       317.780
20-04-2007 22:10:42.000        7.53610       316.780
20-04-2007 22:22:39.000        7.04910       317.680
20-04-2007 22:34:45.000        7.02560       316.340
20-04-2007 22:46:42.000        6.89760       317.600
20-04-2007 22:58:39.000        4.26900       314.950
20-04-2007 23:10:45.000        7.07770       313.920
20-04-2007 23:22:42.000        6.88920       312.770
20-04-2007 23:34:48.000        4.10040       313.150
20-04-2007 23:46:45.000        7.18720       317.650
20-04-2007 23:58:50.000        4.37610       316.670
21-04-2007 00:10:48.000        7.38590       317.130
21-04-2007 00:22:45.000        6.97630       315.050
21-04-2007 00:34:50.000        6.72540       314.770
21-04-2007 00:46:48.000        7.15190       315.100
21-04-2007 00:58:53.000        7.28890       315.270
21-04-2007 01:10:50.000        4.30860       313.860
21-04-2007 01:22:48.000        7.61060       312.440
21-04-2007 01:34:53.000        7.03210       314.510
21-04-2007 01:46:50.000        7.24860       312.200
21-04-2007 01:58:56.000        7.29660       312.920
21-04-2007 02:10:53.000        7.34630       309.930
21-04-2007 02:22:59.000        7.47590       308.710
21-04-2007 02:34:56.000        6.85910       307.110
21-04-2007 02:46:53.000        6.81540       309.470
21-04-2007 02:58:59.000        6.96330       309.370
21-04-2007 03:10:56.000        7.08460       308.530
21-04-2007 03:23:02.000        4.36170       305.210
21-04-2007 03:34:59.000        7.20790       306.320
21-04-2007 03:47:05.000        7.32590       304.870
21-04-2007 03:59:02.000        7.40170       306.190
21-04-2007 04:10:59.000        7.54950       305.860
21-04-2007 04:23:05.000        7.18610       306.920
21-04-2007 04:35:02.000        7.25230       305.820
21-04-2007 04:47:08.000        7.36170       304.350
21-04-2007 04:59:05.000        7.19030       303.810
21-04-2007 05:11:02.000        7.60000       305.700
21-04-2007 05:23:08.000        7.08180       301.470
21-04-2007 05:35:05.000        4.64660       301.260
21-04-2007 05:47:11.000        7.69590       299.120
21-04-2007 05:59:08.000        7.80840       299.640
21-04-2007 06:11:13.000        7.19520       300.320
21-04-2007 06:23:11.000        7.45550       299.080
21-04-2007 06:35:08.000        8.07190       299.520
21-04-2007 06:47:13.000        10.2610       297.270
21-04-2007 06:59:11.000        10.8390       300.750
21-04-2007 07:11:16.000        10.9400       300.580
21-04-2007 07:23:13.000        11.2500       300.200
21-04-2007 07:35:11.000        11.7360       297.800
21-04-2007 07:47:16.000        8.62890       302.100
21-04-2007 07:59:13.000        11.3130       301.220
21-04-2007 08:11:19.000        11.2400       301.720
21-04-2007 08:23:16.000        11.4260       301.070
21-04-2007 08:35:13.000        11.2390       300.400
21-04-2007 08:47:19.000        10.0820       297.430
21-04-2007 08:59:16.000        10.6610       298.880
21-04-2007 09:11:22.000        10.3060       297.360
21-04-2007 09:23:19.000        10.3970       296.730
21-04-2007 09:35:25.000        10.5480       297.350
21-04-2007 09:47:22.000        10.8480       296.140
21-04-2007 09:59:19.000        7.19630       295.480
21-04-2007 10:11:25.000        10.4070       295.020
21-04-2007 10:23:22.000        11.1060       295.950
21-04-2007 10:35:28.000        10.0120       295.640
21-04-2007 10:47:25.000        10.3420       294.280
21-04-2007 10:59:31.000        10.6580       294.750
21-04-2007 11:11:28.000        11.3160       294.930
21-04-2007 11:23:25.000        11.6990       295.270
21-04-2007 11:35:31.000        11.4270       294.570
21-04-2007 11:47:28.000        11.7260       294.330
21-04-2007 11:59:34.000        11.9110       294.800
21-04-2007 12:11:31.000        8.54500       294.840
21-04-2007 12:23:28.000        11.5600       294.740
21-04-2007 12:35:34.000        11.2550       296.670
21-04-2007 12:47:31.000        12.0730       296.390
21-04-2007 12:59:36.000        13.1650       298.690
21-04-2007 13:11:34.000        11.9580       299.200
21-04-2007 13:23:39.000        11.3390       300.770
21-04-2007 13:35:36.000        10.9840       302.660
21-04-2007 13:47:34.000        12.1050       302.390
21-04-2007 13:59:39.000        12.3990       301.980
21-04-2007 14:11:36.000        12.6890       301.010
21-04-2007 14:23:42.000        9.24520       299.870
21-04-2007 14:35:39.000        12.0950       300.100
21-04-2007 14:47:36.000        13.2120       299.600
21-04-2007 14:59:42.000        12.5860       299.170
21-04-2007 15:11:39.000        12.6900       299.390
21-04-2007 15:23:45.000        12.5140       298.780
21-04-2007 15:35:42.000        12.5580       299.890
21-04-2007 15:47:48.000        12.2160       299.910
21-04-2007 15:59:45.000        11.6390       300.100
21-04-2007 16:11:42.000        13.2740       299.460
21-04-2007 16:23:48.000        13.1930       298.830
21-04-2007 16:35:45.000        10.2270       298.970
21-04-2007 16:47:51.000        12.9450       298.060
21-04-2007 16:59:48.000        13.0970       298.060
21-04-2007 17:11:54.000        13.5050       298.900
21-04-2007 17:23:51.000        13.6120       298.070
21-04-2007 17:35:48.000        13.7010       298.110
21-04-2007 17:47:54.000        14.8500       297.560
21-04-2007 17:59:51.000        14.1330       298.920
21-04-2007 18:11:57.000        14.1910       297.590
21-04-2007 18:23:54.000        14.2140       297.450
21-04-2007 18:35:51.000        14.3530       296.790
21-04-2007 18:47:57.000        9.91950       295.880
21-04-2007 18:59:54.000        13.1600       294.130
21-04-2007 19:12:00.000        13.3920       294.020
21-04-2007 19:23:57.000        14.4540       293.560
21-04-2007 19:36:02.000        11.7830       295.320
21-04-2007 19:48:00.000        11.6020       294.870
21-04-2007 19:59:57.000        10.3680       294.990
21-04-2007 20:12:02.000        11.2350       294.970
21-04-2007 20:24:00.000        11.1940       294.570
21-04-2007 20:36:05.000        10.8170       294.020
21-04-2007 20:48:02.000        10.9180       292.120
21-04-2007 21:00:00.000        7.38940       292.920
21-04-2007 21:12:05.000        10.8410       290.830
21-04-2007 21:24:02.000        10.7590       292.190
21-04-2007 21:36:08.000        10.8720       292.410
21-04-2007 21:48:05.000        10.9680       292.250
21-04-2007 22:00:11.000        11.4800       290.790
21-04-2007 22:12:08.000        11.6840       293.150
21-04-2007 22:24:05.000        11.4640       291.510
21-04-2007 22:36:11.000        11.9010       291.540
21-04-2007 22:48:08.000        11.0310       290.540
21-04-2007 23:00:14.000        11.9770       291.790
21-04-2007 23:12:11.000        8.31540       293.240
21-04-2007 23:24:17.000        11.9850       298.050
21-04-2007 23:36:14.000        11.5870       288.910
21-04-2007 23:48:11.000        11.4680       290.610
22-04-2007 00:00:17.000        7.42120       291.840
22-04-2007 00:12:14.000        11.3070       289.900
22-04-2007 00:24:20.000        14.3790       295.950
22-04-2007 00:36:17.000        21.1010       300.110
22-04-2007 00:48:14.000        21.8600       312.440
22-04-2007 01:00:20.000        23.3650       315.180
22-04-2007 01:12:17.000        24.7160       308.150
22-04-2007 01:24:23.000        14.6920       302.640
22-04-2007 01:36:20.000        24.5860       300.180
22-04-2007 01:48:25.000        24.6370       299.690
22-04-2007 02:00:23.000        26.2350       297.670
22-04-2007 02:12:20.000        25.1940       298.710
22-04-2007 02:24:25.000        20.3310       298.770
22-04-2007 02:36:23.000        20.0490       296.330
22-04-2007 02:48:28.000        21.5700       298.130
22-04-2007 03:00:25.000        23.4470       296.870
22-04-2007 03:12:23.000        23.5130       294.430
22-04-2007 03:24:28.000        25.4920       297.030
22-04-2007 03:36:25.000        15.5530       298.130
22-04-2007 03:48:31.000        25.0090       297.680
22-04-2007 04:00:28.000        24.9430       297.140
22-04-2007 04:12:25.000        26.6320       301.280
22-04-2007 04:24:31.000        21.0940       312.110
22-04-2007 04:36:28.000        13.7260       316.130
22-04-2007 04:48:34.000        11.3740       319.670
22-04-2007 05:00:31.000        11.7240       319.400
22-04-2007 05:12:37.000        10.5040       317.370
22-04-2007 05:24:34.000        10.5090       320.320
22-04-2007 05:36:40.000        12.4620       319.590
22-04-2007 05:48:37.000        7.45500       319.340
22-04-2007 06:00:34.000        13.0760       322.110
22-04-2007 06:12:40.000        13.1810       320.990
22-04-2007 06:24:37.000        17.1660       327.060
22-04-2007 06:36:43.000        17.5940       332.960
22-04-2007 06:48:40.000        18.8680       333.570
22-04-2007 07:00:37.000        18.8390       332.950
22-04-2007 07:12:43.000        17.1900       339.580
22-04-2007 07:24:40.000        21.0450       339.150
22-04-2007 07:36:46.000        20.2120       345.500
22-04-2007 07:48:43.000        21.4380       339.730
22-04-2007 08:00:40.000        15.2610       329.000
22-04-2007 08:12:46.000        22.6210       332.280
22-04-2007 08:24:43.000        23.8150       336.150
22-04-2007 08:36:48.000        21.8080       335.640
22-04-2007 08:48:46.000        19.6580       333.290
22-04-2007 09:00:51.000        22.9970       341.930
22-04-2007 09:12:48.000        27.0960       333.840
22-04-2007 09:24:46.000        28.7340       332.230
22-04-2007 09:36:51.000        22.0140       342.520
22-04-2007 09:48:48.000        22.2010       341.410
22-04-2007 10:00:54.000        23.2480       342.290
22-04-2007 10:12:51.000        14.5340       340.560
22-04-2007 10:24:48.000        23.0270       337.520
22-04-2007 10:36:54.000        22.0760       335.380
22-04-2007 10:48:51.000        21.4160       339.090
22-04-2007 11:00:57.000        22.9450       339.050
22-04-2007 11:12:54.000        11.5570       355.230
22-04-2007 11:25:00.000        12.8290       347.410
22-04-2007 11:36:57.000        12.6570       357.890
22-04-2007 11:48:54.000        12.6360       358.480
22-04-2007 12:01:00.000        11.1210       366.930
22-04-2007 12:12:57.000        13.9910       365.720
22-04-2007 12:25:03.000        17.2290       365.040
22-04-2007 12:37:00.000        12.4920       370.060
22-04-2007 12:49:06.000        13.7920       372.820
22-04-2007 13:01:03.000        11.2720       374.630
22-04-2007 13:13:00.000        12.6220       383.990
22-04-2007 13:25:06.000        11.4380       388.690
22-04-2007 13:37:03.000        10.2110       390.290
22-04-2007 13:49:09.000        7.22570       405.730
22-04-2007 14:01:06.000        8.63490       392.640
22-04-2007 14:13:03.000        7.07430       396.630
22-04-2007 14:25:09.000        7.60980       399.080
22-04-2007 14:37:06.000        7.92230       398.440
22-04-2007 14:49:12.000        9.49310       399.020
22-04-2007 15:01:09.000        6.42920       406.390
22-04-2007 15:13:14.000        7.04290       405.220
