UT                                 UT      BX_FGS-D      BY_FGS-D      BZ_FGS-D
                                             (@_1_)        (@_2_)        (@_3_)
dd-mm-yyyy hh:mm:ss.ms            sec        nT_GSE        nT_GSE        nT_GSE
03-12-2007 04:34:48.943   1.19657E+09      -1.38123      -3.13266     -0.778355
03-12-2007 04:34:51.947   1.19657E+09      -9.55950      -5.50883      -10.6947
03-12-2007 04:34:54.952   1.19657E+09      -3.17579     -0.179471      -10.0207
03-12-2007 04:34:57.957   1.19657E+09      -1.98091      -5.90042      0.271128
03-12-2007 04:35:00.962   1.19657E+09       6.59079       2.33325       3.08932
03-12-2007 04:35:03.966   1.19657E+09      0.879617      -3.74277       5.13016
03-12-2007 04:35:06.971   1.19657E+09     -0.193688     -0.843626      0.843212
03-12-2007 04:35:09.976   1.19657E+09    -0.0902411      -5.49131     -0.457315
03-12-2007 04:35:12.981   1.19657E+09     0.0197015      -4.68768      -5.85079
03-12-2007 04:35:15.986   1.19657E+09      0.618791      0.150727     -0.121211
03-12-2007 04:35:18.990   1.19657E+09       5.12782      -3.83202      -1.01310
03-12-2007 04:35:21.995   1.19657E+09       3.77921      -1.40841      -7.18388
03-12-2007 04:35:25.000   1.19657E+09      -6.15910      -3.98903      -5.62248
03-12-2007 04:35:28.005   1.19657E+09      -1.32865       6.25229       4.77219
03-12-2007 04:35:31.009   1.19657E+09       9.42235      -4.40103    -0.0444943
03-12-2007 04:35:34.014   1.19657E+09       3.11107     -0.101018      -4.38428
03-12-2007 04:35:37.019   1.19657E+09     -0.373630     -0.860599      -2.13269
03-12-2007 04:35:40.024   1.19657E+09      0.987863       2.68303      0.368529
03-12-2007 04:35:43.028   1.19657E+09      -4.98963      0.280327       3.45418
03-12-2007 04:35:46.033   1.19657E+09      -1.86296      0.653240       4.81804
03-12-2007 04:35:49.038   1.19657E+09      -3.41784      0.448327       1.37876
03-12-2007 04:35:52.043   1.19657E+09      -5.60379       3.09096       1.85261
03-12-2007 04:35:55.047   1.19657E+09      -8.91076     -0.265474       6.05064
03-12-2007 04:35:58.052   1.19657E+09      -7.24756      -3.23660       8.43445
03-12-2007 04:36:01.057   1.19657E+09       9.07106       1.73398      0.549179
03-12-2007 04:36:04.062   1.19657E+09       3.42969       1.35694      -5.54074
03-12-2007 04:36:07.067   1.19657E+09      -4.99482      -5.49758     -0.373336
03-12-2007 04:36:10.071   1.19657E+09       4.20068      -5.47931       1.60115
03-12-2007 04:36:13.076   1.19657E+09       1.66038      -1.44094      -1.55351
03-12-2007 04:36:16.081   1.19657E+09       9.23056     -0.869708      -2.25003
03-12-2007 04:36:19.086   1.19657E+09       3.32000      -5.52583       2.86201
03-12-2007 04:36:22.090   1.19657E+09       1.20086      -1.10684       1.02956
03-12-2007 04:36:25.095   1.19657E+09       2.02798      -4.66185       1.86504
03-12-2007 04:36:28.100   1.19657E+09       2.81885      -5.51135      0.996414
03-12-2007 04:36:31.105   1.19657E+09       1.96917      -2.99884      -2.03341
03-12-2007 04:36:34.109   1.19657E+09      -1.93947       2.96527     -0.854809
03-12-2007 04:36:37.114   1.19657E+09     -0.859167       4.99454       4.15802
03-12-2007 04:36:40.119   1.19657E+09       6.58466     -0.573988       1.48551
03-12-2007 04:36:43.124   1.19657E+09       1.51870      0.999129      -2.26359
03-12-2007 04:36:46.128   1.19657E+09      -2.96701      0.807216      0.593564
03-12-2007 04:36:49.133   1.19657E+09      0.799992      0.430788     -0.290063
03-12-2007 04:36:52.138   1.19657E+09      -2.37742      -2.62426      -2.58699
03-12-2007 04:36:55.143   1.19657E+09      -2.30893      -1.47939      -2.60224
03-12-2007 04:36:58.148   1.19657E+09      -3.05179      -5.63531      -5.19943
03-12-2007 04:37:01.152   1.19657E+09      -3.93496      -4.95562      -2.12147
03-12-2007 04:37:04.157   1.19657E+09      -3.65747      -3.02103      -5.29261
03-12-2007 04:37:07.162   1.19657E+09      -4.14008      -1.65582      -3.75245
03-12-2007 04:37:10.167   1.19657E+09      -2.89346      -2.51779      -6.11509
03-12-2007 04:37:13.171   1.19657E+09      -4.24898      -1.94308      -2.68295
03-12-2007 04:37:16.176   1.19657E+09      -1.84668     -0.749726      -3.80009
03-12-2007 04:37:19.181   1.19657E+09      -3.80261      -5.06960      -5.95725
03-12-2007 04:37:22.186   1.19657E+09      -1.75497      -1.80989      -2.63657
03-12-2007 04:37:25.190   1.19657E+09     -0.979060      0.390698      -6.57088
03-12-2007 04:37:28.195   1.19657E+09      -1.43824     -0.156485      -3.28936
03-12-2007 04:37:31.200   1.19657E+09      -1.00965      -1.42173      -6.10532
03-12-2007 04:37:34.205   1.19657E+09      -2.73818      -1.04596      -7.81853
03-12-2007 04:37:37.209   1.19657E+09      -2.84784      -2.08147      -1.64640
03-12-2007 04:37:40.214   1.19657E+09      -4.02248      -3.77055      0.794679
03-12-2007 04:37:43.219   1.19657E+09      -6.20706     -0.997610       3.38352
03-12-2007 04:37:46.224   1.19657E+09      -3.57839     -0.938994       1.22738
03-12-2007 04:37:49.229   1.19657E+09      -6.56850     -0.660931      0.646786
03-12-2007 04:37:52.233   1.19657E+09      -7.11574      0.114489      -3.48884
03-12-2007 04:37:55.238   1.19657E+09      -2.16768     -0.553319       1.34851
03-12-2007 04:37:58.243   1.19657E+09      0.784755      -2.23531     -0.733286
03-12-2007 04:38:01.248   1.19657E+09      0.203180     -0.481705       1.12101
03-12-2007 04:38:04.252   1.19657E+09      0.928876      -3.26051     -0.890906
03-12-2007 04:38:07.257   1.19657E+09       2.05800      -3.93466       1.51122
03-12-2007 04:38:10.262   1.19657E+09       1.00970      -1.06405       1.97436
03-12-2007 04:38:13.267   1.19657E+09      0.660993     -0.746341       1.64945
03-12-2007 04:38:16.271   1.19657E+09      -1.64807      -1.09455       3.16433
03-12-2007 04:38:19.276   1.19657E+09     -0.748579     -0.123217       3.58387
03-12-2007 04:38:22.281   1.19657E+09     -0.850948      -1.11837       1.85750
03-12-2007 04:38:25.286   1.19657E+09       1.37873      0.580210     -0.174288
03-12-2007 04:38:28.290   1.19657E+09     -0.173408       2.82129       1.90920
03-12-2007 04:38:31.295   1.19657E+09    -0.0665612       2.70796    -0.0454824
03-12-2007 04:38:34.300   1.19657E+09      0.575657       2.73311       2.34901
03-12-2007 04:38:37.305   1.19657E+09       1.88289       1.39740       2.98764
03-12-2007 04:38:40.310   1.19657E+09      0.833847      0.505929       3.87906
03-12-2007 04:38:43.314   1.19657E+09       3.20714      0.730270      0.895320
03-12-2007 04:38:46.319   1.19657E+09     -0.805042       1.30347       1.39240
03-12-2007 04:38:49.324   1.19657E+09      0.249422     -0.836801       4.07078
03-12-2007 04:38:52.329   1.19657E+09      0.517864      -1.43827      -3.35732
03-12-2007 04:38:55.333   1.19657E+09      -1.44355      -3.31722      0.455273
03-12-2007 04:38:58.338   1.19657E+09      -1.11461     0.0502831    -0.0341022
03-12-2007 04:39:01.343   1.19657E+09      -1.54803      -1.68292       1.73265
03-12-2007 04:39:04.348   1.19657E+09     -0.435615      -1.52069       2.96138
03-12-2007 04:39:07.352   1.19657E+09      0.676938      -2.15422       4.64797
03-12-2007 04:39:10.357   1.19657E+09     -0.442990      -1.64405       2.27972
03-12-2007 04:39:13.362   1.19657E+09     -0.834855      -2.76060       4.69515
03-12-2007 04:39:16.367   1.19657E+09       1.27373    -0.0512380       5.00265
03-12-2007 04:39:19.371   1.19657E+09     -0.672637     -0.534434       3.39463
03-12-2007 04:39:22.376   1.19657E+09     -0.347041      0.578284       1.34494
03-12-2007 04:39:25.381   1.19657E+09      -2.80407      0.727575       1.58334
03-12-2007 04:39:28.386   1.19657E+09      -1.69655      -1.69562     -0.161124
03-12-2007 04:39:31.391   1.19657E+09      -2.63952      -1.41025     -0.134900
03-12-2007 04:39:34.395   1.19657E+09      -1.65080      -1.49071      0.326522
03-12-2007 04:39:37.400   1.19657E+09      -1.96235      -2.28935       2.26033
03-12-2007 04:39:40.405   1.19657E+09      -2.05358      -1.88833       4.10263
03-12-2007 04:39:43.410   1.19657E+09      -1.05032     -0.437239       2.00486
03-12-2007 04:39:46.414   1.19657E+09      -4.03621      -2.63405       3.23131
03-12-2007 04:39:49.419   1.19657E+09      -1.57401     -0.552087       2.60427
03-12-2007 04:39:52.424   1.19657E+09      -3.30039     -0.207466       3.93172
03-12-2007 04:39:55.429   1.19657E+09      -2.22847     -0.778131       3.76842
03-12-2007 04:39:58.433   1.19657E+09     -0.703218      -1.78940      0.795894
03-12-2007 04:40:01.438   1.19657E+09      -4.38940     -0.909107      0.437517
03-12-2007 04:40:04.443   1.19657E+09      -4.17063     -0.639691       3.01535
03-12-2007 04:40:07.448   1.19657E+09      -3.47352      -2.07620       2.99110
03-12-2007 04:40:10.452   1.19657E+09      -2.04127      -1.38630      0.527064
03-12-2007 04:40:13.457   1.19657E+09      -1.81023       1.32879      0.107990
03-12-2007 04:40:16.462   1.19657E+09      -2.38947      -1.14892       1.81569
03-12-2007 04:40:19.467   1.19657E+09      -2.28283     -0.994219      0.788479
03-12-2007 04:40:22.472   1.19657E+09      -3.95131      -1.48610       1.69646
03-12-2007 04:40:25.476   1.19657E+09      -4.60849      -2.28819      0.191903
03-12-2007 04:40:28.481   1.19657E+09      -3.41360      -4.65139     -0.228134
03-12-2007 04:40:31.486   1.19657E+09      -2.83439      -2.92458      0.263138
03-12-2007 04:40:34.491   1.19657E+09      -3.08754      -3.77822       1.57456
03-12-2007 04:40:37.495   1.19657E+09      -4.36824      -1.72826       1.88546
03-12-2007 04:40:40.500   1.19657E+09      -4.02720      -3.22634       1.20280
03-12-2007 04:40:43.505   1.19657E+09      -1.96536      -3.54358      0.648021
03-12-2007 04:40:46.510   1.19657E+09      -3.05612      -3.40102      0.304379
03-12-2007 04:40:49.514   1.19657E+09      -1.09038      -1.62525     -0.795254
03-12-2007 04:40:52.519   1.19657E+09      -2.63044      -2.78070     -0.286080
03-12-2007 04:40:55.524   1.19657E+09      -3.95731      -4.22813     -0.448005
03-12-2007 04:40:58.529   1.19657E+09      -6.80161      -5.28010     -0.602526
03-12-2007 04:41:01.533   1.19657E+09      -5.37966      -3.24911      -1.39304
03-12-2007 04:41:04.538   1.19657E+09      -6.80597      -5.65287     -0.973233
03-12-2007 04:41:07.543   1.19657E+09      -6.82836      -1.25424       3.83906
03-12-2007 04:41:10.548   1.19657E+09      -6.52564      -2.41734       3.66721
03-12-2007 04:41:13.553   1.19657E+09      -5.73760      -3.43275      0.314985
03-12-2007 04:41:16.557   1.19657E+09      -3.37381      -1.16421      0.981477
03-12-2007 04:41:19.562   1.19657E+09      -4.46407      -1.63962       1.54139
03-12-2007 04:41:22.567   1.19657E+09      -3.12601      -2.19761     -0.916025
03-12-2007 04:41:25.572   1.19657E+09      -3.11389      -1.38467      -1.72635
03-12-2007 04:41:28.576   1.19657E+09      -6.32379      -1.19408      -2.25854
03-12-2007 04:41:31.581   1.19657E+09      -6.49561      -2.20655      -2.66522
03-12-2007 04:41:34.586   1.19657E+09      -3.10401      -1.93394     -0.254302
03-12-2007 04:41:37.591   1.19657E+09      -2.88100      -1.12946     0.0693833
03-12-2007 04:41:40.595   1.19657E+09      -1.28860     -0.257219     -0.729495
03-12-2007 04:41:43.600   1.19657E+09      -3.87790      -1.74821      -1.13979
03-12-2007 04:41:46.605   1.19657E+09      -4.57342      -1.37747      -4.58535
03-12-2007 04:41:49.610   1.19657E+09      -5.98137      0.513082      -3.83587
03-12-2007 04:41:52.614   1.19657E+09      -4.37995      0.875289      -2.07147
03-12-2007 04:41:55.619   1.19657E+09      -5.12286       1.56004      -5.99093
03-12-2007 04:41:58.624   1.19657E+09      -5.06964       2.07666      -7.43799
03-12-2007 04:42:01.629   1.19657E+09      -6.59874      -2.29080      -6.90149
03-12-2007 04:42:04.634   1.19657E+09      -5.96344     -0.741068      -5.49757
03-12-2007 04:42:07.638   1.19657E+09      -3.07961      -4.75534       1.83980
03-12-2007 04:42:10.643   1.19657E+09      -3.49837     0.0406236      -4.36911
03-12-2007 04:42:13.648   1.19657E+09      -3.10423      0.954982     -0.949136
03-12-2007 04:42:16.653   1.19657E+09     -0.891856       3.18685      -6.95674
03-12-2007 04:42:19.657   1.19657E+09     -0.376425       3.83197      -8.94135
03-12-2007 04:42:22.662   1.19657E+09     -0.200601       2.20206      -6.04208
03-12-2007 04:42:25.667   1.19657E+09       1.48269     -0.120905      -5.31421
03-12-2007 04:42:28.672   1.19657E+09       2.96966      0.249998      -3.54456
03-12-2007 04:42:31.676   1.19657E+09       3.95529      -1.96514      -1.80404
03-12-2007 04:42:34.681   1.19657E+09       4.31289       1.45666      -1.79633
03-12-2007 04:42:37.686   1.19657E+09      -1.94512      -4.60842     -0.400962
03-12-2007 04:42:40.691   1.19657E+09     -0.136500      -1.31175      -2.28941
03-12-2007 04:42:43.695   1.19657E+09       5.15219      0.347035      -1.64418
03-12-2007 04:42:46.700   1.19657E+09       6.56178      -2.57034      -5.90492
03-12-2007 04:42:49.705   1.19657E+09       3.48135    -0.0997685      0.161526
03-12-2007 04:42:52.710   1.19657E+09       1.10059      -6.14129      -1.09853
03-12-2007 04:42:55.715   1.19657E+09      0.900058      -6.44114      -1.80553
03-12-2007 04:42:58.719   1.19657E+09       4.17145      -9.29839      -3.60058
03-12-2007 04:43:01.724   1.19657E+09       3.01497      -4.92258     -0.818009
03-12-2007 04:43:04.729   1.19657E+09       1.51829      -1.20863      0.278467
03-12-2007 04:43:07.734   1.19657E+09       1.45287      0.575742       2.48513
03-12-2007 04:43:10.738   1.19657E+09     -0.443462      -3.49204       1.32655
03-12-2007 04:43:13.743   1.19657E+09       1.62465      -4.93260     -0.629964
03-12-2007 04:43:16.748   1.19657E+09       1.33562      -3.08197     -0.636895
03-12-2007 04:43:19.753   1.19657E+09       2.98767      -6.37946      -2.44954
03-12-2007 04:43:22.757   1.19657E+09       4.03178      -6.64242      -1.20725
03-12-2007 04:43:25.762   1.19657E+09     -0.727302      -2.49091       3.23048
03-12-2007 04:43:28.767   1.19657E+09     -0.677964      -2.47855       4.27435
03-12-2007 04:43:31.772   1.19657E+09       4.76224      -2.03274      0.244357
03-12-2007 04:43:34.776   1.19657E+09       6.42363       1.30130      -4.19545
03-12-2007 04:43:37.781   1.19657E+09     -0.883307       1.70378      -5.44173
03-12-2007 04:43:40.786   1.19657E+09       1.05615     -0.368849     -0.978772
03-12-2007 04:43:43.791   1.19657E+09       4.29507       1.72441      -4.31407
03-12-2007 04:43:46.796   1.19657E+09       3.16653       4.61069      -5.31859
03-12-2007 04:43:49.800   1.19657E+09      0.981452       9.57885      -1.08877
03-12-2007 04:43:52.805   1.19657E+09     -0.154491       8.12118       3.45141
03-12-2007 04:43:55.810   1.19657E+09       1.85231       5.77805       6.73041
03-12-2007 04:43:58.815   1.19657E+09       1.59501       1.11937       3.99363
03-12-2007 04:44:01.819   1.19657E+09       1.01461     -0.233705       1.22231
03-12-2007 04:44:04.824   1.19657E+09      0.595560      -3.55918     -0.313341
03-12-2007 04:44:07.829   1.19657E+09       1.38231     -0.480782      0.789437
03-12-2007 04:44:10.834   1.19657E+09      -4.18486      -2.06814     -0.247485
03-12-2007 04:44:13.838   1.19657E+09      -4.98644      -1.87163      -1.91612
03-12-2007 04:44:16.843   1.19657E+09      -3.01125      0.892842      -2.06652
03-12-2007 04:44:19.848   1.19657E+09      -2.42152      -1.00466      -1.02179
03-12-2007 04:44:22.853   1.19657E+09      -2.45033      -3.63693       1.78456
03-12-2007 04:44:25.857   1.19657E+09      -3.94618      -6.15877       1.80263
03-12-2007 04:44:28.862   1.19657E+09       2.87287     -0.343444       5.73569
03-12-2007 04:44:31.867   1.19657E+09       2.56267      0.446781       3.75367
03-12-2007 04:44:34.872   1.19657E+09       6.98727      -1.56926       6.70745
03-12-2007 04:44:37.877   1.19657E+09       5.45321      -1.45553       6.22400
03-12-2007 04:44:40.881   1.19657E+09       2.03037      -5.38572       6.60263
03-12-2007 04:44:43.886   1.19657E+09       6.72336      -4.66489       10.8554
03-12-2007 04:44:46.891   1.19657E+09       2.91292      -4.80300       7.83520
03-12-2007 04:44:49.896   1.19657E+09       4.86413      -3.46879       2.89241
03-12-2007 04:44:52.900   1.19657E+09       1.69193      -3.19021       2.73172
03-12-2007 04:44:55.905   1.19657E+09       1.99300     -0.229112     -0.387796
03-12-2007 04:44:58.910   1.19657E+09       3.56970      -2.05963       1.83338
03-12-2007 04:45:01.915   1.19657E+09       4.31697      -2.48532       1.29504
03-12-2007 04:45:04.919   1.19657E+09       2.43991      -3.69822       1.66232
03-12-2007 04:45:07.924   1.19657E+09       6.99914      -4.87682       3.54249
03-12-2007 04:45:10.929   1.19657E+09       3.91721      -7.48372       2.51668
03-12-2007 04:45:13.934   1.19657E+09       5.76360      -9.63318      0.825866
03-12-2007 04:45:16.938   1.19657E+09       4.31374      -9.38536       2.76550
03-12-2007 04:45:19.943   1.19657E+09       1.68263      -7.33921      0.369433
03-12-2007 04:45:22.948   1.19657E+09       3.12892      -5.43869    -0.0311395
03-12-2007 04:45:25.953   1.19657E+09       4.19860      -1.82229     -0.716596
03-12-2007 04:45:28.958   1.19657E+09       3.86055     -0.945651      -3.57640
03-12-2007 04:45:31.962   1.19657E+09     0.0849067       1.58400      -4.39542
03-12-2007 04:45:34.967   1.19657E+09     -0.375219       6.19608      -2.94943
03-12-2007 04:45:37.972   1.19657E+09      0.447631       5.69797      -1.67470
03-12-2007 04:45:40.977   1.19657E+09     -0.173662       5.72571       2.05576
03-12-2007 04:45:43.981   1.19657E+09       3.91009       6.47645      0.928378
03-12-2007 04:45:46.986   1.19657E+09       4.00344       5.01548     -0.215350
03-12-2007 04:45:49.991   1.19657E+09       3.31630       2.70872       2.23426
03-12-2007 04:45:52.996   1.19657E+09       3.44919       2.91523       2.45169
03-12-2007 04:45:56.000   1.19657E+09       5.91703      0.603943       4.56772
03-12-2007 04:45:59.005   1.19657E+09       3.82744      0.864354       2.39653
03-12-2007 04:46:02.010   1.19657E+09       5.67412      0.621449       3.02458
03-12-2007 04:46:05.015   1.19657E+09       9.63303       1.41072       6.29714
03-12-2007 04:46:08.019   1.19657E+09       3.18329      -2.67155       3.68570
03-12-2007 04:46:11.024   1.19657E+09     -0.300070      -4.54823      -1.65851
03-12-2007 04:46:14.029   1.19657E+09      -1.98631     -0.975943      -3.73729
03-12-2007 04:46:17.034   1.19657E+09      -7.49863       3.45273      -10.2240
03-12-2007 04:46:20.039   1.19657E+09      -15.9483       3.68146      -7.30948
03-12-2007 04:46:23.043   1.19657E+09      -9.41966     0.0612806      -3.42413
03-12-2007 04:46:26.048   1.19657E+09      -5.37701      -1.24769      -3.65404
03-12-2007 04:46:29.053   1.19657E+09       1.91981       1.09553      0.122679
03-12-2007 04:46:32.058   1.19657E+09     -0.191756      -4.82245       3.89154
03-12-2007 04:46:35.062   1.19657E+09      0.590769      -3.25920       3.40557
03-12-2007 04:46:38.067   1.19657E+09     -0.534192      -10.1921       8.67905
03-12-2007 04:46:41.072   1.19657E+09      0.520505      -8.86743       9.17426
03-12-2007 04:46:44.077   1.19657E+09       1.22506      -3.27005       2.43147
03-12-2007 04:46:47.081   1.19657E+09      0.985587       2.15108      -1.28198
03-12-2007 04:46:50.086   1.19657E+09      -2.62432      -7.09065       5.71113
03-12-2007 04:46:53.091   1.19657E+09     -0.354481      -4.48328     0.0708616
03-12-2007 04:46:56.096   1.19657E+09     -0.468531      -4.84538      0.680903
03-12-2007 04:46:59.100   1.19657E+09      0.448591      -2.42453      0.648908
03-12-2007 04:47:02.105   1.19657E+09     -0.154477      -6.39677      0.501052
03-12-2007 04:47:05.110   1.19657E+09      0.634223      -3.52025      -4.15265
03-12-2007 04:47:08.115   1.19657E+09      -3.99665      -3.17318       2.27834
03-12-2007 04:47:11.120   1.19657E+09     -0.301976      -5.66730      -1.24085
03-12-2007 04:47:14.124   1.19657E+09       1.76946       2.45206       2.98286
03-12-2007 04:47:17.129   1.19657E+09      -1.01764       3.68831       1.77835
03-12-2007 04:47:20.134   1.19657E+09       7.07482       3.34128      0.647227
03-12-2007 04:47:23.139   1.19657E+09       8.29490       2.50701     0.0656387
03-12-2007 04:47:26.143   1.19657E+09       3.92231      -2.62715      -1.33849
03-12-2007 04:47:29.148   1.19657E+09       9.65192      -2.51332      -6.05051
03-12-2007 04:47:32.153   1.19657E+09       7.10389       2.83594      -4.58745
03-12-2007 04:47:35.158   1.19657E+09       9.31995       3.32695      -2.00762
03-12-2007 04:47:38.162   1.19657E+09       3.83623     -0.936336      -2.68464
03-12-2007 04:47:41.167   1.19657E+09       6.45368      -5.88517      -4.20616
03-12-2007 04:47:44.172   1.19657E+09       9.33353       2.33167       2.98326
03-12-2007 04:47:47.177   1.19657E+09       9.50945       2.26297     -0.126115
03-12-2007 04:47:50.181   1.19657E+09       8.51638       4.25307      -2.46212
03-12-2007 04:47:53.186   1.19657E+09       4.53174     -0.578607      -4.84508
03-12-2007 04:47:56.191   1.19657E+09       8.26564       4.16873      -3.46075
03-12-2007 04:47:59.196   1.19657E+09       8.98793       8.23243      -1.51255
03-12-2007 04:48:02.201   1.19657E+09       6.41019       9.05385     -0.419012
03-12-2007 04:48:05.205   1.19657E+09       4.58807       8.64352      0.715469
03-12-2007 04:48:08.210   1.19657E+09     -0.929256       5.95369    -0.0655765
03-12-2007 04:48:11.215   1.19657E+09     0.0949854       5.65656      0.158258
03-12-2007 04:48:14.220   1.19657E+09       1.17500       4.47053       1.89783
03-12-2007 04:48:17.224   1.19657E+09      0.700962      0.555744      0.168414
03-12-2007 04:48:20.229   1.19657E+09       1.49824      0.797563      0.247245
03-12-2007 04:48:23.234   1.19657E+09       1.06679     -0.427128      -1.76672
03-12-2007 04:48:26.239   1.19657E+09       1.09497      -4.06911      -2.68194
03-12-2007 04:48:29.243   1.19657E+09       3.04431      -1.83545     -0.541418
03-12-2007 04:48:32.248   1.19657E+09       6.03840      -2.63521      0.652212
03-12-2007 04:48:35.253   1.19657E+09       1.79296      -6.13369     -0.885522
03-12-2007 04:48:38.258   1.19657E+09     -0.772713      -3.12731      0.813386
03-12-2007 04:48:41.262   1.19657E+09     -0.631338      0.433405      0.199814
03-12-2007 04:48:44.267   1.19657E+09      -1.78774       2.75146      -1.62944
03-12-2007 04:48:47.272   1.19657E+09      -6.92337       1.22295      -1.07191
03-12-2007 04:48:50.277   1.19657E+09      -9.28291       1.62690      0.512070
03-12-2007 04:48:53.282   1.19657E+09      -10.0428       3.33506      -2.50958
03-12-2007 04:48:56.286   1.19657E+09      -11.0215       5.85583      -2.07494
03-12-2007 04:48:59.291   1.19657E+09      -8.52068       4.40561      -2.27115
03-12-2007 04:49:02.296   1.19657E+09      -12.6532       2.92745      -1.48775
03-12-2007 04:49:05.301   1.19657E+09      -13.6296      -1.56289       2.78185
03-12-2007 04:49:08.305   1.19657E+09      -9.91904      -4.47550       3.40363
03-12-2007 04:49:11.310   1.19657E+09      -9.05643      -7.91927       3.98092
03-12-2007 04:49:14.315   1.19657E+09      -3.29357      -8.86280       4.35147
03-12-2007 04:49:17.320   1.19657E+09       2.24420      -6.83841       1.53479
03-12-2007 04:49:20.324   1.19657E+09       2.54196      -4.89251       2.10845
03-12-2007 04:49:23.329   1.19657E+09       1.38459      -4.93559       1.74567
03-12-2007 04:49:26.334   1.19657E+09    -0.0722578      -2.17770       4.19926
03-12-2007 04:49:29.339   1.19657E+09       3.58272      -1.45987       1.67861
03-12-2007 04:49:32.343   1.19657E+09       3.50689      -1.13035      0.746298
03-12-2007 04:49:35.348   1.19657E+09      0.209261     -0.464462     -0.279456
03-12-2007 04:49:38.353   1.19657E+09      0.457232      0.270503      0.751181
03-12-2007 04:49:41.358   1.19657E+09       1.29041      0.302435       1.55547
03-12-2007 04:49:44.363   1.19657E+09     -0.305014      -1.81835       2.16315
03-12-2007 04:49:47.367   1.19657E+09      -1.10145      -1.57644       2.53650
03-12-2007 04:49:50.372   1.19657E+09       1.47220      0.211431      0.931051
03-12-2007 04:49:53.377   1.19657E+09      -1.57149       1.04415      -1.16800
03-12-2007 04:49:56.382   1.19657E+09      0.195499      -1.35727      -4.57930
03-12-2007 04:49:59.386   1.19657E+09      -2.73032      0.274909      -5.05874
03-12-2007 04:50:02.391   1.19657E+09      -1.09238      -1.40855      -2.42727
03-12-2007 04:50:05.396   1.19657E+09      -3.65092      -5.10835      -2.91189
03-12-2007 04:50:08.401   1.19657E+09      -1.86953      -4.71293     -0.897065
03-12-2007 04:50:11.405   1.19657E+09      -1.06553      -1.33526      -3.05331
03-12-2007 04:50:14.410   1.19657E+09      0.423915      -2.87336      -1.54186
03-12-2007 04:50:17.415   1.19657E+09       1.04677     -0.436441      -4.07788
03-12-2007 04:50:20.420   1.19657E+09       1.63798      -1.84535      0.936842
03-12-2007 04:50:23.424   1.19657E+09       6.96415    -0.0215038       3.36488
03-12-2007 04:50:26.429   1.19657E+09       5.40659      -4.01981       6.28672
03-12-2007 04:50:29.434   1.19657E+09       4.84849      -8.38156       5.73151
03-12-2007 04:50:32.439   1.19657E+09       1.14749      -5.24884       1.37994
03-12-2007 04:50:35.444   1.19657E+09      -2.11598      -5.43608      -4.36345
03-12-2007 04:50:38.448   1.19657E+09     -0.946999      -2.50612      -2.62332
03-12-2007 04:50:41.453   1.19657E+09     -0.132205      -4.95675      0.665086
03-12-2007 04:50:44.458   1.19657E+09      0.142276      0.738970      -3.19904
03-12-2007 04:50:47.463   1.19657E+09     -0.186476      -3.63647      0.367768
03-12-2007 04:50:50.467   1.19657E+09       2.26612      -3.88457       2.16739
03-12-2007 04:50:53.472   1.19657E+09       3.70338      -5.79108       1.90040
03-12-2007 04:50:56.477   1.19657E+09     -0.943687      -1.94870     -0.132850
03-12-2007 04:50:59.482   1.19657E+09      -1.65330      -4.46339       1.37032
03-12-2007 04:51:02.486   1.19657E+09     -0.491167      -3.81657       1.66263
03-12-2007 04:51:05.491   1.19657E+09      0.120613      -3.33604       1.15303
03-12-2007 04:51:08.496   1.19657E+09     -0.906280      -2.19213       1.91052
03-12-2007 04:51:11.501   1.19657E+09      -1.27924      -2.94934       2.42026
03-12-2007 04:51:14.505   1.19657E+09      -1.09958      -3.99197      0.696539
03-12-2007 04:51:17.510   1.19657E+09      -2.13451      -4.46197      0.867020
03-12-2007 04:51:20.515   1.19657E+09      -3.05579      -2.87056      0.485163
03-12-2007 04:51:23.520   1.19657E+09      -3.77326      -1.34262     -0.911695
03-12-2007 04:51:26.525   1.19657E+09      -3.54261     -0.923755      -1.95777
03-12-2007 04:51:29.529   1.19657E+09      -3.49797       2.29953      -1.51979
03-12-2007 04:51:32.534   1.19657E+09      -1.99486       2.06998      -2.38045
03-12-2007 04:51:35.539   1.19657E+09      -3.10034     -0.199707      0.292492
03-12-2007 04:51:38.544   1.19657E+09      -4.43102      -1.37982      -1.86973
03-12-2007 04:51:41.548   1.19657E+09      -3.74524      -1.10992     -0.957022
03-12-2007 04:51:44.553   1.19657E+09      -2.48940     -0.872335     -0.867280
03-12-2007 04:51:47.558   1.19657E+09      -2.95163     -0.700358     -0.298354
03-12-2007 04:51:50.563   1.19657E+09      -4.61186      -1.41587     -0.276125
03-12-2007 04:51:53.567   1.19657E+09      -3.21032      -1.93429    -0.0192847
03-12-2007 04:51:56.572   1.19657E+09      -3.05594      -2.43147     -0.345830
03-12-2007 04:51:59.577   1.19657E+09      -2.47403      -2.96345     -0.920644
03-12-2007 04:52:02.582   1.19657E+09      -2.93276      -2.76480      -1.24723
03-12-2007 04:52:05.586   1.19657E+09      -3.34736      -1.13265     0.0720096
03-12-2007 04:52:08.591   1.19657E+09      -2.23346     -0.894695      0.856527
03-12-2007 04:52:11.596   1.19657E+09      -2.90607      -2.12580      0.833164
03-12-2007 04:52:14.601   1.19657E+09      -3.47137      -2.45907      0.970635
